# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.252673 1.0775 893.8 -0.196 -0.014 8.53 27726.2 MSCL1_1702151295 0.981426 0.001321 0.981843 0.001339 0.981960 0.001361 0.981909 0.001387 0.981834 0.001416 0.981572 0.001447 
7800.253055 1.0769 894.1 -0.102 -0.004 8.12 30008.7 MSCL1_1702151296 0.981733 0.001320 0.981626 0.001337 0.981309 0.001359 0.981126 0.001385 0.980996 0.001414 0.981039 0.001445 
7800.253460 1.0762 895.4 -0.180 0.790 8.01 35171.7 MSCL1_1702151297 0.981715 0.001324 0.981440 0.001342 0.981485 0.001365 0.981696 0.001393 0.981719 0.001422 0.981897 0.001455 
7800.253853 1.0755 891.6 -0.318 0.865 8.34 30000.1 MSCL1_1702151298 0.983505 0.001324 0.983457 0.001342 0.983438 0.001365 0.983003 0.001391 0.982985 0.001421 0.983313 0.001453 
7800.254247 1.0749 892.6 -0.178 -0.369 8.53 27121.0 MSCL1_1702151299 0.982584 0.001322 0.982288 0.001339 0.982390 0.001362 0.982719 0.001388 0.982819 0.001418 0.982878 0.001449 
7800.254641 1.0743 888.5 -0.035 -0.425 8.20 31281.5 MSCL1_1702151300 0.982176 0.001321 0.982451 0.001340 0.982522 0.001364 0.982464 0.001391 0.982639 0.001421 0.982680 0.001454 
7800.255034 1.0736 880.6 -0.240 -0.331 7.76 35267.3 MSCL1_1702151301 0.981093 0.001314 0.980717 0.001332 0.981100 0.001356 0.981359 0.001383 0.981693 0.001413 0.981930 0.001445 
7800.255428 1.0730 878.3 -0.206 0.666 7.97 31556.9 MSCL1_1702151302 0.981806 0.001319 0.981847 0.001336 0.982249 0.001359 0.982575 0.001386 0.982700 0.001415 0.982444 0.001446 
7800.255821 1.0724 877.9 -0.326 0.394 8.04 31852.7 MSCL1_1702151303 0.983204 0.001318 0.983019 0.001336 0.982853 0.001360 0.983037 0.001387 0.983247 0.001417 0.983261 0.001448 
7800.256215 1.0718 880.4 -0.262 -0.014 7.71 35853.7 MSCL1_1702151304 0.984600 0.001315 0.984194 0.001334 0.984078 0.001358 0.984224 0.001385 0.984375 0.001415 0.984187 0.001446 
7800.256620 1.0711 877.1 -0.460 0.095 7.67 37580.7 MSCL1_1702151305 0.982630 0.001313 0.982261 0.001332 0.982136 0.001355 0.982095 0.001381 0.981921 0.001411 0.981920 0.001442 
7800.257013 1.0705 887.3 -0.719 -0.088 8.20 31668.0 MSCL1_1702151306 0.985128 0.001315 0.985248 0.001334 0.985440 0.001358 0.985609 0.001384 0.985552 0.001413 0.985322 0.001444 
7800.257418 1.0699 889.3 -0.146 0.074 8.17 30749.2 MSCL1_1702151307 0.983925 0.001317 0.983700 0.001335 0.983353 0.001358 0.982816 0.001384 0.982800 0.001413 0.982741 0.001444 
7800.257812 1.0693 873.1 0.230 0.658 8.28 29489.7 MSCL1_1702151308 0.982582 0.001316 0.982750 0.001334 0.982540 0.001356 0.982817 0.001383 0.982600 0.001411 0.982358 0.001442 
7800.258205 1.0687 865.2 -0.100 -0.030 8.43 32152.9 MSCL1_1702151309 0.984051 0.001312 0.983912 0.001330 0.983424 0.001352 0.982977 0.001378 0.982666 0.001406 0.982905 0.001437 
7800.258610 1.0681 863.4 -0.516 -0.531 7.81 30094.1 MSCL1_1702151310 0.983278 0.001312 0.983745 0.001330 0.983656 0.001352 0.983225 0.001377 0.983083 0.001406 0.982707 0.001436 
7800.259004 1.0675 859.2 0.035 0.227 7.41 34888.7 MSCL1_1702151311 0.984669 0.001310 0.984036 0.001328 0.983560 0.001350 0.983511 0.001376 0.983124 0.001405 0.983000 0.001435 
7800.259397 1.0669 860.5 0.108 0.298 7.79 32937.0 MSCL1_1702151312 0.982990 0.001310 0.982941 0.001328 0.983088 0.001351 0.982930 0.001377 0.982946 0.001406 0.983390 0.001438 
7800.259803 1.0663 860.2 -0.358 -0.036 8.00 35177.1 MSCL1_1702151313 0.985357 0.001312 0.985030 0.001329 0.985099 0.001351 0.984830 0.001377 0.984616 0.001405 0.984698 0.001435 
7800.260196 1.0658 861.3 -0.551 0.166 7.54 36923.7 MSCL1_1702151314 0.981326 0.001307 0.981167 0.001325 0.981289 0.001348 0.981692 0.001375 0.981775 0.001404 0.981576 0.001435 
7800.260601 1.0652 861.8 -0.129 -0.170 7.63 35298.3 MSCL1_1702151315 0.984637 0.001309 0.984173 0.001326 0.983969 0.001349 0.983971 0.001374 0.983981 0.001403 0.984160 0.001433 
7800.260995 1.0646 860.3 -0.590 0.120 7.79 35176.8 MSCL1_1702151316 0.984400 0.001309 0.984591 0.001327 0.984690 0.001350 0.984849 0.001376 0.985038 0.001405 0.985141 0.001436 
7800.261388 1.0640 854.1 -0.284 0.022 7.49 36817.0 MSCL1_1702151317 0.983308 0.001302 0.982895 0.001321 0.982750 0.001344 0.982409 0.001370 0.982255 0.001398 0.981600 0.001428 
7800.261770 1.0635 854.0 -0.572 -0.107 7.47 35425.4 MSCL1_1702151318 0.986332 0.001306 0.985904 0.001323 0.986089 0.001346 0.986128 0.001372 0.986190 0.001400 0.986045 0.001430 
7800.262164 1.0630 856.7 -0.148 -0.120 7.59 38743.6 MSCL1_1702151319 0.983359 0.001306 0.982769 0.001324 0.983013 0.001347 0.983238 0.001374 0.983165 0.001402 0.983201 0.001433 
7800.262569 1.0624 856.2 -0.404 -0.434 7.76 35055.8 MSCL1_1702151320 0.984420 0.001305 0.983811 0.001322 0.984097 0.001345 0.984304 0.001372 0.983744 0.001399 0.983761 0.001430 
7800.262962 1.0618 852.7 0.018 -0.013 8.17 36517.6 MSCL1_1702151321 0.982529 0.001306 0.982457 0.001323 0.982939 0.001345 0.983210 0.001371 0.983204 0.001399 0.983044 0.001430 
7800.263344 1.0613 852.6 -0.201 0.167 7.98 35937.0 MSCL1_1702151322 0.983229 0.001306 0.983241 0.001323 0.983478 0.001346 0.983120 0.001371 0.982780 0.001399 0.982734 0.001429 
7800.263749 1.0608 857.4 -0.439 -0.298 7.69 37407.2 MSCL1_1702151323 0.983142 0.001308 0.983158 0.001326 0.983244 0.001349 0.983067 0.001374 0.982703 0.001403 0.982597 0.001433 
7800.264154 1.0602 852.3 -0.520 -0.488 8.20 32342.1 MSCL1_1702151324 0.983815 0.001307 0.983936 0.001325 0.984136 0.001348 0.984313 0.001374 0.984216 0.001402 0.984255 0.001433 
7800.264548 1.0597 852.3 -0.412 0.501 7.54 37332.8 MSCL1_1702151325 0.985001 0.001306 0.984549 0.001324 0.984191 0.001346 0.983913 0.001372 0.983497 0.001400 0.983525 0.001431 
7800.264941 1.0592 854.7 -0.259 0.012 8.14 36474.0 MSCL1_1702151326 0.987258 0.001310 0.987004 0.001329 0.987323 0.001353 0.987433 0.001379 0.987167 0.001408 0.987106 0.001439 
7800.265347 1.0586 851.4 -0.344 -0.475 7.66 35943.8 MSCL1_1702151327 0.984341 0.001304 0.983804 0.001322 0.983698 0.001345 0.983755 0.001371 0.983765 0.001400 0.983554 0.001431 
7800.265740 1.0581 851.4 -0.355 -0.194 8.05 36505.9 MSCL1_1702151328 0.985183 0.001303 0.985036 0.001322 0.985039 0.001344 0.985032 0.001370 0.985085 0.001399 0.985330 0.001429 
7800.266145 1.0576 849.3 -0.448 -0.415 7.65 38301.7 MSCL1_1702151329 0.987632 0.001309 0.987600 0.001327 0.987395 0.001350 0.987259 0.001376 0.987053 0.001405 0.986513 0.001435 
7800.266539 1.0571 850.9 -0.604 -0.045 8.27 32579.7 MSCL1_1702151330 0.985288 0.001302 0.984729 0.001320 0.984783 0.001343 0.984888 0.001369 0.984617 0.001397 0.984366 0.001427 
7800.266944 1.0566 848.5 0.063 0.069 7.97 36744.4 MSCL1_1702151331 0.986750 0.001305 0.986965 0.001323 0.987088 0.001346 0.987033 0.001372 0.987014 0.001400 0.986903 0.001430 
7800.267326 1.0561 847.3 -0.269 0.018 7.81 41035.5 MSCL1_1702151332 0.986208 0.001302 0.986233 0.001321 0.986381 0.001344 0.986268 0.001370 0.986457 0.001399 0.986884 0.001431 
7800.267708 1.0556 845.5 -0.267 -0.142 7.87 39454.8 MSCL1_1702151333 0.984688 0.001303 0.984370 0.001322 0.984391 0.001346 0.984095 0.001372 0.983768 0.001401 0.983944 0.001432 
7800.268101 1.0551 840.2 -0.180 -0.638 7.62 35250.8 MSCL1_1702151334 0.987643 0.001303 0.987324 0.001321 0.987583 0.001345 0.987894 0.001371 0.988253 0.001400 0.988058 0.001430 
7800.268506 1.0546 841.6 -0.534 -0.106 8.78 33727.3 MSCL1_1702151335 0.987597 0.001305 0.987202 0.001323 0.987065 0.001345 0.987126 0.001371 0.986590 0.001398 0.986596 0.001428 
7800.268900 1.0541 840.1 -0.173 0.022 7.95 38919.0 MSCL1_1702151336 0.988632 0.001305 0.988457 0.001324 0.988376 0.001346 0.988224 0.001372 0.988216 0.001401 0.988061 0.001431 
7800.269305 1.0537 839.4 -0.340 0.505 8.07 35137.4 MSCL1_1702151337 0.989788 0.001306 0.989850 0.001325 0.989645 0.001348 0.989333 0.001373 0.989499 0.001402 0.989490 0.001433 
7800.269698 1.0532 835.8 -0.373 0.115 7.93 37443.1 MSCL1_1702151338 0.986913 0.001301 0.986537 0.001320 0.986480 0.001343 0.986170 0.001368 0.985767 0.001397 0.985470 0.001427 
7800.270104 1.0527 833.1 -0.093 0.117 8.03 37457.6 MSCL1_1702151339 0.990281 0.001303 0.989874 0.001322 0.989785 0.001345 0.989911 0.001371 0.990120 0.001400 0.990056 0.001430 
7800.270498 1.0522 837.5 -0.201 -0.329 8.22 35775.6 MSCL1_1702151340 0.987026 0.001302 0.986552 0.001319 0.986511 0.001341 0.986381 0.001366 0.986140 0.001393 0.986347 0.001424 
7800.270903 1.0518 835.8 -0.507 0.008 8.82 29784.5 MSCL1_1702151341 0.987432 0.001307 0.987566 0.001323 0.987816 0.001344 0.987801 0.001368 0.987503 0.001395 0.987912 0.001425 
7800.271297 1.0513 835.3 -0.226 -0.436 7.84 38276.7 MSCL1_1702151342 0.991395 0.001304 0.991107 0.001323 0.991244 0.001346 0.991338 0.001372 0.991387 0.001400 0.990978 0.001431 
7800.271702 1.0508 836.8 -0.354 0.290 8.00 37133.0 MSCL1_1702151343 0.991018 0.001307 0.991015 0.001325 0.991361 0.001348 0.991229 0.001374 0.990914 0.001402 0.990818 0.001432 
7800.272084 1.0504 842.7 -0.293 0.313 7.96 37994.5 MSCL1_1702151344 0.989178 0.001304 0.988884 0.001322 0.988826 0.001345 0.988837 0.001371 0.988691 0.001400 0.988226 0.001430 
7800.272489 1.0499 840.8 -0.203 0.258 8.33 35973.9 MSCL1_1702151345 0.993450 0.001309 0.992908 0.001328 0.992945 0.001351 0.992770 0.001378 0.992647 0.001406 0.992652 0.001437 
7800.272882 1.0495 836.6 -0.200 -0.350 7.94 36335.4 MSCL1_1702151346 0.992271 0.001306 0.992059 0.001324 0.992290 0.001347 0.992697 0.001373 0.992708 0.001401 0.992493 0.001431 
7800.273276 1.0491 837.8 -0.625 0.120 8.33 35958.7 MSCL1_1702151347 0.993321 0.001310 0.993489 0.001328 0.993593 0.001351 0.993736 0.001376 0.993680 0.001405 0.994013 0.001436 
7800.273681 1.0486 835.2 -0.408 0.534 8.23 35698.6 MSCL1_1702151348 0.991339 0.001308 0.991091 0.001326 0.991165 0.001350 0.990992 0.001376 0.990689 0.001405 0.990600 0.001436 
7800.274063 1.0482 832.9 -0.327 -0.054 8.35 31639.8 MSCL1_1702151349 0.993287 0.001308 0.993089 0.001326 0.993114 0.001348 0.993250 0.001374 0.992710 0.001402 0.992476 0.001432 
7800.274445 1.0478 830.5 -0.765 -0.305 8.88 30718.6 MSCL1_1702151350 0.995868 0.001314 0.995605 0.001331 0.995287 0.001352 0.994949 0.001378 0.994838 0.001405 0.994704 0.001435 
7800.274838 1.0474 831.0 -0.353 0.065 8.48 34194.1 MSCL1_1702151351 0.994839 0.001310 0.995174 0.001328 0.995429 0.001350 0.995502 0.001375 0.995688 0.001403 0.995601 0.001432 
7800.275232 1.0469 828.4 -0.213 0.178 8.03 35850.8 MSCL1_1702151352 0.991631 0.001308 0.991594 0.001326 0.991571 0.001348 0.991297 0.001373 0.991144 0.001401 0.990844 0.001431 
7800.275637 1.0465 830.4 -0.427 0.040 8.17 35963.2 MSCL1_1702151353 0.994917 0.001308 0.994440 0.001325 0.994539 0.001348 0.994025 0.001373 0.993745 0.001401 0.994035 0.001432 
7800.276030 1.0461 827.1 -0.260 -0.151 8.28 31433.2 MSCL1_1702151354 0.996216 0.001313 0.996148 0.001331 0.996151 0.001354 0.996103 0.001380 0.996237 0.001408 0.996325 0.001439 
7800.276424 1.0457 827.7 0.043 -0.290 8.13 33632.3 MSCL1_1702151355 0.995469 0.001310 0.995225 0.001328 0.995232 0.001350 0.995248 0.001376 0.995314 0.001404 0.995407 0.001435 
7800.276829 1.0453 825.0 -0.362 -0.044 8.37 34244.6 MSCL1_1702151356 0.996791 0.001310 0.996259 0.001328 0.996272 0.001350 0.996845 0.001377 0.997150 0.001405 0.997165 0.001436 
7800.277223 1.0449 824.8 -0.850 0.672 7.99 36482.2 MSCL1_1702151357 0.998358 0.001311 0.998052 0.001329 0.998094 0.001352 0.997956 0.001377 0.997886 0.001405 0.997678 0.001436 
7800.277604 1.0445 825.2 -0.082 0.321 8.34 34359.9 MSCL1_1702151358 0.996749 0.001312 0.996862 0.001330 0.997418 0.001353 0.997589 0.001379 0.997403 0.001407 0.996938 0.001436 
7800.278010 1.0441 822.8 -0.613 -0.426 7.96 33194.8 MSCL1_1702151359 0.997262 0.001311 0.997095 0.001329 0.997363 0.001352 0.997496 0.001377 0.997459 0.001405 0.997421 0.001436 
7800.278415 1.0437 818.3 -0.166 -0.538 7.50 34849.5 MSCL1_1702151360 1.000341 0.001312 1.000357 0.001330 1.000022 0.001352 0.999777 0.001377 0.999489 0.001405 0.999540 0.001436 
7800.278797 1.0434 833.1 -0.019 0.349 8.14 36310.2 MSCL1_1702151361 0.998630 0.001312 0.998059 0.001329 0.997944 0.001352 0.997703 0.001377 0.997737 0.001405 0.997933 0.001436 
7800.279179 1.0430 834.6 -0.024 0.258 7.72 38204.8 MSCL1_1702151362 1.000475 0.001316 1.000311 0.001334 1.000526 0.001356 1.000193 0.001382 1.000107 0.001410 0.999932 0.001440 
7800.279572 1.0426 827.0 -0.413 0.337 8.14 34179.6 MSCL1_1702151363 1.002600 0.001318 1.002252 0.001335 1.002435 0.001357 1.002642 0.001383 1.002709 0.001411 1.002865 0.001441 
7800.279977 1.0422 843.9 -0.417 -0.064 8.33 31531.2 MSCL1_1702151364 1.002295 0.001317 1.002184 0.001335 1.002096 0.001357 1.001759 0.001383 1.001235 0.001411 1.001193 0.001441 
7800.280382 1.0419 829.1 -0.212 -0.209 8.15 32668.9 MSCL1_1702151365 1.000639 0.001313 1.000441 0.001331 1.000740 0.001354 1.000453 0.001379 1.000226 0.001406 1.000575 0.001437 
7800.280776 1.0415 824.5 -0.098 -0.360 7.74 35764.5 MSCL1_1702151366 1.002367 0.001314 1.002013 0.001332 1.001906 0.001355 1.002098 0.001381 1.001958 0.001409 1.002469 0.001440 
7800.281169 1.0411 830.2 -0.471 0.060 8.13 32605.9 MSCL1_1702151367 1.001450 0.001319 1.000985 0.001336 1.000986 0.001359 1.001245 0.001385 1.001157 0.001414 1.000718 0.001444 
7800.281563 1.0408 830.6 -0.306 0.524 7.87 32795.0 MSCL1_1702151368 1.002930 0.001320 1.002713 0.001338 1.002735 0.001360 1.002860 0.001386 1.002767 0.001415 1.002562 0.001445 
7800.281945 1.0404 830.3 -0.043 0.127 8.49 30798.7 MSCL1_1702151369 1.003781 0.001322 1.003158 0.001339 1.003273 0.001362 1.003348 0.001387 1.003094 0.001415 1.002346 0.001444 
7800.282350 1.0401 834.8 -0.057 -0.342 8.24 32522.5 MSCL1_1702151370 1.000983 0.001318 1.001251 0.001337 1.001404 0.001359 1.001259 0.001385 1.001244 0.001413 1.000891 0.001443 
7800.282743 1.0397 835.1 0.045 -0.694 8.42 32887.0 MSCL1_1702151371 1.000513 0.001318 1.000667 0.001335 1.000539 0.001357 1.000472 0.001382 1.000479 0.001410 1.000371 0.001441 
7800.283148 1.0394 833.4 -0.190 0.250 8.12 34018.7 MSCL1_1702151372 1.003985 0.001319 1.003748 0.001337 1.003739 0.001359 1.003547 0.001385 1.003373 0.001413 1.002889 0.001443 
7800.283542 1.0391 834.6 -0.131 0.579 8.14 31874.3 MSCL1_1702151373 1.003187 0.001320 1.002793 0.001338 1.002497 0.001361 1.002214 0.001386 1.002156 0.001415 1.002445 0.001446 
7800.283935 1.0387 840.0 -0.162 -0.236 8.00 34430.7 MSCL1_1702151374 1.000859 0.001321 1.000653 0.001339 1.000386 0.001361 1.000149 0.001387 1.000341 0.001416 1.000831 0.001448 
7800.284341 1.0384 842.8 -0.312 -0.786 8.63 28463.8 MSCL1_1702151375 0.999811 0.001321 0.999404 0.001338 0.999571 0.001361 0.999566 0.001387 0.999395 0.001415 0.999422 0.001446 
7800.284734 1.0381 844.6 0.121 0.397 8.91 29606.0 MSCL1_1702151376 1.004626 0.001327 1.004698 0.001344 1.004853 0.001367 1.004874 0.001393 1.004692 0.001421 1.004760 0.001452 
7800.285128 1.0378 843.8 -0.272 0.384 8.49 32876.4 MSCL1_1702151377 1.001057 0.001322 1.000567 0.001339 1.000142 0.001361 1.000000 0.001387 0.999860 0.001415 0.999864 0.001446 
7800.285510 1.0375 846.4 0.154 -0.319 8.31 32881.3 MSCL1_1702151378 1.002070 0.001322 1.001717 0.001340 1.001452 0.001363 1.001421 0.001389 1.001342 0.001418 1.001292 0.001449 
7800.285915 1.0371 843.1 -0.085 -0.407 8.55 29174.7 MSCL1_1702151379 1.000392 0.001322 1.000262 0.001339 1.000633 0.001361 1.000849 0.001387 1.001139 0.001416 1.001378 0.001446 
7800.286297 1.0368 842.7 -0.101 -0.096 8.29 33552.3 MSCL1_1702151380 1.002602 0.001321 1.002489 0.001340 1.002274 0.001363 1.001949 0.001389 1.001703 0.001418 1.001373 0.001449 
7800.286690 1.0365 843.6 0.311 -0.088 7.93 34328.9 MSCL1_1702151381 1.002070 0.001319 1.001795 0.001338 1.001771 0.001361 1.001443 0.001387 1.001074 0.001416 1.001086 0.001447 
7800.287072 1.0362 845.0 -0.088 0.091 8.63 31869.7 MSCL1_1702151382 1.002949 0.001323 1.002637 0.001341 1.002683 0.001364 1.002995 0.001390 1.002871 0.001418 1.002608 0.001449 
7800.287477 1.0359 840.8 -0.184 0.072 8.09 31809.6 MSCL1_1702151383 1.002694 0.001322 1.002863 0.001340 1.003300 0.001364 1.003441 0.001390 1.002922 0.001418 1.002854 0.001449 
7800.287859 1.0356 842.1 0.048 -0.013 8.32 35428.2 MSCL1_1702151384 1.001767 0.001321 1.001000 0.001339 1.000376 0.001361 1.000575 0.001388 1.000838 0.001418 1.001060 0.001449 
7800.288264 1.0354 843.3 -0.229 -0.378 7.67 33046.1 MSCL1_1702151385 1.001792 0.001321 1.001409 0.001339 1.001200 0.001362 1.001348 0.001388 1.001538 0.001418 1.001533 0.001449 
7800.288646 1.0351 840.7 -0.118 -0.427 8.07 32379.1 MSCL1_1702151386 1.001389 0.001317 1.000865 0.001334 1.000317 0.001356 0.999923 0.001381 0.999459 0.001408 0.999353 0.001438 
7800.289051 1.0348 834.2 0.278 0.111 8.71 30087.4 MSCL1_1702151387 1.000459 0.001317 0.999980 0.001334 0.999654 0.001356 0.998935 0.001381 0.998695 0.001409 0.998622 0.001440 
7800.289456 1.0345 830.6 0.036 0.135 7.70 34778.7 MSCL1_1702151388 1.001367 0.001318 1.001234 0.001335 1.001178 0.001357 1.000922 0.001382 1.000694 0.001410 1.000623 0.001440 
7800.289838 1.0342 830.7 0.230 0.038 8.59 31060.6 MSCL1_1702151389 1.002941 0.001324 1.002239 0.001341 1.002052 0.001364 1.001785 0.001389 1.001635 0.001418 1.001318 0.001448 
7800.290243 1.0340 827.6 -0.404 -0.069 7.78 35916.0 MSCL1_1702151390 1.002916 0.001319 1.002628 0.001336 1.002539 0.001358 1.002799 0.001384 1.003025 0.001413 1.003337 0.001443 
7800.290648 1.0337 831.7 -0.054 -0.124 8.16 30815.2 MSCL1_1702151391 1.002960 0.001322 1.002518 0.001339 1.002403 0.001360 1.002092 0.001385 1.002226 0.001414 1.002736 0.001445 
7800.291042 1.0334 837.1 0.150 0.089 8.34 30628.9 MSCL1_1702151392 1.003596 0.001325 1.002580 0.001342 1.002107 0.001364 1.001709 0.001389 1.001478 0.001417 1.001223 0.001448 
7800.291435 1.0332 831.2 0.219 0.059 8.37 25263.8 MSCL1_1702151393 1.001465 0.001341 1.001299 0.001353 1.001230 0.001371 1.000852 0.001393 1.000700 0.001420 1.000653 0.001449 
7800.291829 1.0329 827.5 -0.029 0.049 7.80 32285.8 MSCL1_1702151394 1.004369 0.001329 1.003892 0.001345 1.003790 0.001367 1.003499 0.001392 1.003161 0.001420 1.002651 0.001450 
7800.292211 1.0327 830.0 0.490 0.109 8.02 27939.6 MSCL1_1702151395 1.004395 0.001337 1.004280 0.001353 1.004101 0.001373 1.004393 0.001398 1.004683 0.001426 1.004298 0.001456 
7800.292604 1.0324 821.6 -0.218 -0.189 7.90 31918.2 MSCL1_1702151396 1.001189 0.001325 1.000720 0.001341 1.000569 0.001363 1.000646 0.001389 1.000248 0.001416 1.000620 0.001447 
7800.293010 1.0322 821.2 -0.137 -0.033 8.02 30071.8 MSCL1_1702151397 1.002283 0.001333 1.002665 0.001348 1.003003 0.001369 1.002925 0.001393 1.003131 0.001421 1.002936 0.001451 
7800.293403 1.0319 825.9 -0.041 0.199 7.96 30416.3 MSCL1_1702151398 1.000755 0.001326 1.000659 0.001343 1.001172 0.001365 1.000950 0.001390 1.000663 0.001418 1.000394 0.001448 
7800.293797 1.0317 827.5 0.459 0.447 7.79 30954.3 MSCL1_1702151399 1.003903 0.001325 1.003385 0.001343 1.003460 0.001366 1.003310 0.001392 1.003526 0.001420 1.003805 0.001452 
7800.294190 1.0315 822.1 0.449 0.299 8.01 35390.4 MSCL1_1702151400 1.002044 0.001319 1.001583 0.001337 1.001339 0.001360 1.001461 0.001386 1.000713 0.001414 1.000686 0.001445 
7800.294584 1.0312 822.8 0.227 0.242 7.83 34983.2 MSCL1_1702151401 1.002287 0.001322 1.001849 0.001339 1.001658 0.001362 1.001540 0.001387 1.001432 0.001415 1.001474 0.001446 
7800.294977 1.0310 823.8 -0.119 -0.123 7.82 36621.3 MSCL1_1702151402 1.002585 0.001319 1.002660 0.001339 1.002949 0.001363 1.002865 0.001389 1.002442 0.001418 1.002299 0.001448 
7800.295382 1.0308 822.3 -0.162 -0.053 8.02 36975.0 MSCL1_1702151403 1.002957 0.001321 1.001984 0.001339 1.001900 0.001363 1.001697 0.001389 1.001385 0.001418 1.001112 0.001449 
7800.295787 1.0306 818.8 0.203 -0.168 8.18 33335.1 MSCL1_1702151404 1.001857 0.001320 1.001745 0.001338 1.001790 0.001361 1.001815 0.001387 1.001749 0.001416 1.002297 0.001448 
7800.296192 1.0303 823.0 0.290 -0.063 7.90 34187.4 MSCL1_1702151405 1.002253 0.001318 1.001783 0.001336 1.001419 0.001358 1.001293 0.001384 1.001233 0.001413 1.001343 0.001443 
7800.296586 1.0301 829.3 0.210 0.157 7.54 38094.3 MSCL1_1702151406 1.002596 0.001322 1.001911 0.001340 1.001766 0.001364 1.002014 0.001391 1.002291 0.001420 1.001890 0.001451 
7800.297003 1.0299 831.0 0.111 0.167 7.70 36531.1 MSCL1_1702151407 1.002994 0.001325 1.002690 0.001343 1.002365 0.001366 1.001943 0.001392 1.001665 0.001421 1.002075 0.001452 
7800.297408 1.0297 831.3 -0.007 0.375 8.08 35474.7 MSCL1_1702151408 1.004066 0.001326 1.004141 0.001344 1.004313 0.001367 1.004538 0.001394 1.004402 0.001422 1.004094 0.001452 
7800.297802 1.0295 837.0 -0.165 0.142 7.70 34264.9 MSCL1_1702151409 1.002614 0.001325 1.002113 0.001343 1.002038 0.001366 1.002078 0.001393 1.002038 0.001423 1.001735 0.001454 
7800.298196 1.0293 844.2 0.082 0.232 7.81 31475.9 MSCL1_1702151410 1.001297 0.001327 1.001292 0.001346 1.001395 0.001369 1.001131 0.001395 1.000760 0.001423 1.001008 0.001454 
7800.298601 1.0291 845.9 0.112 0.101 8.14 27280.7 MSCL1_1702151411 1.001697 0.001334 1.001536 0.001352 1.001572 0.001374 1.001361 0.001400 1.001324 0.001429 1.001540 0.001460 
7800.298983 1.0289 843.6 0.150 -0.353 7.84 28280.7 MSCL1_1702151412 1.001664 0.001337 1.001493 0.001353 1.001391 0.001374 1.001493 0.001400 1.001820 0.001428 1.001665 0.001459 
7800.299388 1.0288 847.7 0.220 -0.460 7.93 28192.3 MSCL1_1702151413 1.000958 0.001342 1.000508 0.001356 1.000371 0.001377 1.000044 0.001401 0.999909 0.001428 1.000020 0.001458 
7800.299770 1.0286 850.5 0.199 -0.088 7.94 26622.6 MSCL1_1702151414 1.000682 0.001347 1.000392 0.001362 1.000365 0.001382 1.000461 0.001407 1.000070 0.001435 1.000000 0.001466 
7800.300175 1.0284 849.3 -0.059 0.677 8.44 22680.4 MSCL1_1702151415 0.999909 0.001358 0.999511 0.001368 0.999611 0.001385 0.999825 0.001408 0.999713 0.001434 0.999821 0.001463 
7800.300568 1.0282 845.5 0.211 0.146 8.75 19723.9 MSCL1_1702151416 1.000876 0.001380 1.002139 0.001387 1.003247 0.001403 1.003498 0.001423 1.003304 0.001447 1.003243 0.001475 
7800.300974 1.0281 840.1 0.017 0.083 8.74 20660.6 MSCL1_1702151417 0.999389 0.001369 0.999313 0.001376 0.999665 0.001391 0.999987 0.001412 0.999513 0.001436 0.999350 0.001464 
7800.301379 1.0279 842.2 0.031 -0.383 8.81 19686.8 MSCL1_1702151418 1.003790 0.001382 1.004036 0.001388 1.004472 0.001403 1.004862 0.001423 1.004931 0.001448 1.005126 0.001476 
7800.301784 1.0277 847.5 0.188 -0.525 8.40 19708.3 MSCL1_1702151419 1.002831 0.001381 1.002217 0.001387 1.002210 0.001401 1.002265 0.001421 1.002155 0.001445 1.001784 0.001473 
7800.302189 1.0276 845.1 -0.125 0.309 8.53 22132.3 MSCL1_1702151420 1.002533 0.001365 1.002580 0.001375 1.002416 0.001391 1.002721 0.001414 1.003044 0.001440 1.002971 0.001469 
7800.302594 1.0274 840.9 0.135 0.550 9.19 18329.3 MSCL1_1702151421 1.001814 0.001385 1.001787 0.001387 1.001808 0.001398 1.002122 0.001417 1.002938 0.001440 1.003621 0.001468 
7800.302987 1.0273 841.0 0.294 -0.135 8.42 23109.9 MSCL1_1702151422 1.000938 0.001354 1.000986 0.001365 1.000784 0.001382 1.000710 0.001405 1.000643 0.001432 1.000308 0.001461 
7800.303392 1.0271 843.0 0.285 -0.239 8.77 21237.3 MSCL1_1702151423 1.000942 0.001359 1.001116 0.001369 1.001421 0.001386 1.001410 0.001408 1.001560 0.001435 1.001749 0.001465 
7800.303786 1.0270 849.0 0.082 -0.508 7.89 25368.8 MSCL1_1702151424 1.000149 0.001346 0.999951 0.001359 0.999803 0.001379 0.999789 0.001403 0.998996 0.001430 0.999151 0.001460 
7800.304168 1.0268 850.9 -0.034 -0.471 8.19 23262.2 MSCL1_1702151425 1.003995 0.001362 1.003855 0.001373 1.004027 0.001392 1.004255 0.001415 1.004295 0.001442 1.004726 0.001473 
